job_id,user,user_role,job_name,partition,submit_time,start_time,end_time,wait_minutes,run_minutes,gpu_count,avg_gpu_util,exit_code,date
10329,phd_choi,PhD,cv_training,gpu-a100,2024-01-21 21:00:00,2024-01-22 00:33:00,2024-01-22 05:39:00,213,306,4,79.4,0,2024-01-21
10330,phd_lee,PhD,cv_training,gpu-a100,2024-01-22 19:00:00,2024-01-22 22:13:00,2024-01-23 02:45:00,193,272,1,48.1,0,2024-01-22
10331,undergrad_oh,Undergrad,cv_training,gpu-v100,2024-01-22 17:00:00,2024-01-22 18:33:00,2024-01-22 22:35:00,93,242,1,63.0,0,2024-01-22
10332,prof_kim,PI,cv_training,gpu-v100,2024-01-22 14:00:00,2024-01-22 17:26:00,2024-01-22 21:05:00,206,219,1,83.7,1,2024-01-22
10333,phd_park,PhD,llm_training,gpu-a100,2024-01-22 01:00:00,2024-01-22 03:58:00,2024-01-22 07:24:00,178,206,2,87.1,0,2024-01-22
10334,phd_park,PhD,llm_training,gpu-a100,2024-01-22 12:00:00,2024-01-22 12:31:00,2024-01-22 18:04:00,31,333,4,77.9,0,2024-01-22
10335,phd_park,PhD,hyperparameter,gpu-a100,2024-01-22 06:00:00,2024-01-22 06:09:00,2024-01-22 09:42:00,9,213,2,27.9,0,2024-01-22
10336,phd_park,PhD,interactive,gpu-a100,2024-01-22 17:00:00,2024-01-22 18:11:00,2024-01-23 01:13:00,71,422,4,22.2,0,2024-01-22
10337,phd_park,PhD,cv_training,gpu-rtx,2024-01-22 14:00:00,2024-01-22 16:23:00,2024-01-22 22:33:00,143,370,1,73.6,0,2024-01-22
10338,visitor_wang,Visitor,nlp_finetuning,gpu-a100,2024-01-22 01:00:00,2024-01-22 03:13:00,2024-01-22 10:12:00,133,419,2,64.6,0,2024-01-22
10339,phd_lee,PhD,cv_training,gpu-a100,2024-01-22 00:00:00,2024-01-22 02:52:00,2024-01-22 04:22:00,172,90,4,58.7,0,2024-01-22
10340,ms_han,Masters,nlp_finetuning,gpu-v100,2024-01-22 13:00:00,2024-01-22 16:49:00,2024-01-22 22:48:00,229,359,1,35.3,0,2024-01-22
10341,prof_kim,PI,llm_training,gpu-v100,2024-01-22 06:00:00,2024-01-22 07:54:00,2024-01-22 11:34:00,114,220,1,88.1,0,2024-01-22
10342,phd_choi,PhD,cv_training,gpu-a100,2024-01-22 09:00:00,2024-01-22 10:22:00,2024-01-22 13:01:00,82,159,1,83.4,0,2024-01-22
10343,ms_han,Masters,cv_training,gpu-a100,2024-01-22 01:00:00,2024-01-22 02:45:00,2024-01-22 07:22:00,105,277,1,69.7,0,2024-01-22
10344,phd_lee,PhD,cv_training,gpu-v100,2024-01-22 13:00:00,2024-01-22 15:28:00,2024-01-22 19:23:00,148,235,1,97.8,0,2024-01-22
10345,ms_han,Masters,llm_training,gpu-v100,2024-01-22 01:00:00,2024-01-22 02:41:00,2024-01-22 04:23:00,101,102,1,97.2,0,2024-01-22
10346,phd_lee,PhD,llm_training,gpu-a100,2024-01-22 11:00:00,2024-01-22 13:41:00,2024-01-22 19:16:00,161,335,2,83.2,0,2024-01-22
10347,ms_han,Masters,nlp_finetuning,gpu-v100,2024-01-22 04:00:00,2024-01-22 05:25:00,2024-01-22 09:32:00,85,247,1,69.0,0,2024-01-22
10348,undergrad_oh,Undergrad,llm_training,gpu-rtx,2024-01-22 05:00:00,2024-01-22 05:36:00,2024-01-22 11:17:00,36,341,1,92.1,0,2024-01-22
10349,phd_choi,PhD,nlp_finetuning,gpu-rtx,2024-01-22 20:00:00,2024-01-22 22:50:00,2024-01-23 04:57:00,170,367,1,81.8,0,2024-01-22
10350,phd_lee,PhD,llm_training,gpu-a100,2024-01-23 08:00:00,2024-01-23 10:12:00,2024-01-23 13:19:00,132,187,2,56.1,0,2024-01-23
10351,phd_lee,PhD,interactive,gpu-rtx,2024-01-23 09:00:00,2024-01-23 11:23:00,2024-01-23 14:20:00,143,177,1,10.3,0,2024-01-23
10352,phd_lee,PhD,llm_training,gpu-v100,2024-01-23 19:00:00,2024-01-23 20:56:00,2024-01-24 00:13:00,116,197,1,84.4,0,2024-01-23
10353,undergrad_oh,Undergrad,llm_training,gpu-v100,2024-01-23 07:00:00,2024-01-23 09:21:00,2024-01-23 11:46:00,141,145,1,53.5,0,2024-01-23
10354,phd_choi,PhD,cv_training,gpu-a100,2024-01-23 02:00:00,2024-01-23 02:40:00,2024-01-23 05:37:00,40,177,1,81.6,0,2024-01-23
10355,ms_han,Masters,inference_test,gpu-a100,2024-01-23 03:00:00,2024-01-23 03:47:00,2024-01-23 10:16:00,47,389,4,34.4,1,2024-01-23
10356,undergrad_lim,Undergrad,interactive,gpu-a100,2024-01-23 23:00:00,2024-01-24 00:08:00,2024-01-24 03:59:00,68,231,1,32.8,0,2024-01-23
10357,prof_kim,PI,llm_training,gpu-a100,2024-01-23 02:00:00,2024-01-23 05:47:00,2024-01-23 06:51:00,227,64,2,100.0,0,2024-01-23
10358,phd_park,PhD,nlp_finetuning,gpu-a100,2024-01-23 20:00:00,2024-01-23 20:41:00,2024-01-24 02:35:00,41,354,2,48.1,0,2024-01-23
10359,ms_jung,Masters,llm_training,gpu-a100,2024-01-23 13:00:00,2024-01-23 16:22:00,2024-01-23 19:10:00,202,168,4,67.6,0,2024-01-23
10360,phd_park,PhD,cv_training,gpu-a100,2024-01-23 23:00:00,2024-01-24 00:08:00,2024-01-24 05:54:00,68,346,1,72.3,0,2024-01-23
10361,phd_lee,PhD,llm_training,gpu-v100,2024-01-23 21:00:00,2024-01-23 22:27:00,2024-01-24 03:40:00,87,313,1,96.5,0,2024-01-23
10362,phd_lee,PhD,llm_training,gpu-v100,2024-01-23 21:00:00,2024-01-23 22:23:00,2024-01-24 00:20:00,83,117,1,93.3,0,2024-01-23
10363,ms_jung,Masters,nlp_finetuning,gpu-a100,2024-01-23 10:00:00,2024-01-23 10:30:00,2024-01-23 14:27:00,30,237,1,82.2,0,2024-01-23
10364,phd_park,PhD,inference_test,gpu-a100,2024-01-23 11:00:00,2024-01-23 13:42:00,2024-01-23 14:55:00,162,73,2,7.1,1,2024-01-23
10365,phd_park,PhD,llm_training,gpu-a100,2024-01-23 10:00:00,2024-01-23 13:59:00,2024-01-23 14:55:00,239,56,4,93.7,0,2024-01-23
10366,ms_jung,Masters,cv_training,gpu-a100,2024-01-23 01:00:00,2024-01-23 02:37:00,2024-01-23 05:44:00,97,187,4,54.3,1,2024-01-23
10367,phd_lee,PhD,llm_training,gpu-rtx,2024-01-23 14:00:00,2024-01-23 16:01:00,2024-01-23 19:08:00,121,187,1,98.9,0,2024-01-23
10368,visitor_chen,Visitor,llm_training,gpu-v100,2024-01-23 11:00:00,2024-01-23 13:48:00,2024-01-23 16:07:00,168,139,1,90.8,0,2024-01-23
10369,phd_lee,PhD,cv_training,gpu-v100,2024-01-23 16:00:00,2024-01-23 19:12:00,2024-01-24 02:02:00,192,410,1,81.0,0,2024-01-23
10370,ms_han,Masters,nlp_finetuning,gpu-a100,2024-01-24 14:00:00,2024-01-24 14:35:00,2024-01-24 18:07:00,35,212,4,67.5,0,2024-01-24
10371,phd_lee,PhD,llm_training,gpu-rtx,2024-01-24 18:00:00,2024-01-24 20:02:00,2024-01-24 22:14:00,122,132,1,82.8,0,2024-01-24
10372,prof_kim,PI,nlp_finetuning,gpu-v100,2024-01-24 19:00:00,2024-01-24 19:57:00,2024-01-24 20:45:00,57,48,1,45.6,0,2024-01-24
10373,ms_han,Masters,hyperparameter,gpu-v100,2024-01-24 17:00:00,2024-01-24 17:12:00,2024-01-24 19:35:00,12,143,1,18.3,0,2024-01-24
10374,phd_park,PhD,nlp_finetuning,gpu-a100,2024-01-24 13:00:00,2024-01-24 13:26:00,2024-01-24 21:23:00,26,477,1,77.6,0,2024-01-24
10375,phd_choi,PhD,hyperparameter,gpu-rtx,2024-01-24 20:00:00,2024-01-24 22:18:00,2024-01-25 03:55:00,138,337,1,56.7,0,2024-01-24
10376,ms_han,Masters,hyperparameter,gpu-a100,2024-01-24 16:00:00,2024-01-24 18:06:00,2024-01-24 22:55:00,126,289,4,26.3,0,2024-01-24
10377,prof_kim,PI,hyperparameter,gpu-rtx,2024-01-24 17:00:00,2024-01-24 17:22:00,2024-01-24 20:52:00,22,210,1,26.9,0,2024-01-24
10378,prof_kim,PI,llm_training,gpu-a100,2024-01-24 06:00:00,2024-01-24 06:07:00,2024-01-24 09:03:00,7,176,4,95.7,0,2024-01-24
10379,phd_park,PhD,cv_training,gpu-v100,2024-01-24 10:00:00,2024-01-24 13:00:00,2024-01-24 14:02:00,180,62,1,69.7,0,2024-01-24
10380,prof_kim,PI,inference_test,gpu-a100,2024-01-24 22:00:00,2024-01-24 23:23:00,2024-01-25 03:22:00,83,239,1,3.6,0,2024-01-24
10381,ms_jung,Masters,llm_training,gpu-a100,2024-01-24 10:00:00,2024-01-24 13:11:00,2024-01-24 15:36:00,191,145,2,95.9,0,2024-01-24
10382,phd_park,PhD,llm_training,gpu-a100,2024-01-24 16:00:00,2024-01-24 16:17:00,2024-01-24 17:38:00,17,81,4,85.6,0,2024-01-24
10383,undergrad_lim,Undergrad,nlp_finetuning,gpu-a100,2024-01-24 03:00:00,2024-01-24 04:36:00,2024-01-24 08:43:00,96,247,2,77.9,0,2024-01-24
10384,phd_park,PhD,nlp_finetuning,gpu-a100,2024-01-24 08:00:00,2024-01-24 11:47:00,2024-01-24 15:32:00,227,225,2,83.0,1,2024-01-24
10385,phd_park,PhD,llm_training,gpu-a100,2024-01-24 15:00:00,2024-01-24 16:58:00,2024-01-24 23:48:00,118,410,2,86.9,0,2024-01-24
10386,prof_kim,PI,hyperparameter,gpu-a100,2024-01-24 18:00:00,2024-01-24 21:32:00,2024-01-25 01:25:00,212,233,4,32.4,0,2024-01-24
10387,phd_lee,PhD,llm_training,gpu-a100,2024-01-24 09:00:00,2024-01-24 10:02:00,2024-01-24 12:19:00,62,137,2,77.9,0,2024-01-24
10388,prof_kim,PI,inference_test,gpu-a100,2024-01-24 19:00:00,2024-01-24 21:32:00,2024-01-25 00:13:00,152,161,2,25.7,0,2024-01-24
10389,ms_han,Masters,interactive,gpu-a100,2024-01-24 13:00:00,2024-01-24 14:12:00,2024-01-24 17:36:00,72,204,1,0.0,0,2024-01-24
10390,ms_jung,Masters,interactive,gpu-v100,2024-01-25 18:00:00,2024-01-25 21:27:00,2024-01-25 22:11:00,207,44,1,30.8,1,2024-01-25
10391,undergrad_lim,Undergrad,llm_training,gpu-a100,2024-01-25 19:00:00,2024-01-25 21:26:00,2024-01-26 00:50:00,146,204,2,79.5,0,2024-01-25
10392,phd_lee,PhD,nlp_finetuning,gpu-v100,2024-01-25 00:00:00,2024-01-25 02:21:00,2024-01-25 04:50:00,141,149,1,53.2,1,2024-01-25
10393,phd_lee,PhD,inference_test,gpu-a100,2024-01-25 02:00:00,2024-01-25 04:23:00,2024-01-25 09:57:00,143,334,2,21.2,0,2024-01-25
10394,phd_lee,PhD,inference_test,gpu-a100,2024-01-25 09:00:00,2024-01-25 12:56:00,2024-01-25 15:53:00,236,177,1,26.9,0,2024-01-25
10395,undergrad_oh,Undergrad,cv_training,gpu-a100,2024-01-25 08:00:00,2024-01-25 11:13:00,2024-01-25 16:06:00,193,293,4,72.8,0,2024-01-25
10396,undergrad_lim,Undergrad,nlp_finetuning,gpu-a100,2024-01-25 21:00:00,2024-01-25 23:42:00,2024-01-26 06:22:00,162,400,2,97.5,0,2024-01-25
10397,prof_kim,PI,hyperparameter,gpu-rtx,2024-01-25 14:00:00,2024-01-25 14:48:00,2024-01-25 20:05:00,48,317,1,10.2,0,2024-01-25
10398,phd_lee,PhD,llm_training,gpu-a100,2024-01-25 22:00:00,2024-01-26 00:31:00,2024-01-26 03:59:00,151,208,4,72.2,0,2024-01-25
10399,phd_park,PhD,cv_training,gpu-a100,2024-01-25 16:00:00,2024-01-25 19:14:00,2024-01-25 20:40:00,194,86,4,96.3,1,2024-01-25
10400,phd_park,PhD,llm_training,gpu-a100,2024-01-25 04:00:00,2024-01-25 04:23:00,2024-01-25 08:38:00,23,255,4,88.9,0,2024-01-25
10401,phd_lee,PhD,llm_training,gpu-v100,2024-01-25 17:00:00,2024-01-25 19:40:00,2024-01-26 01:48:00,160,368,1,98.6,0,2024-01-25
10402,phd_choi,PhD,cv_training,gpu-a100,2024-01-25 17:00:00,2024-01-25 17:53:00,2024-01-25 23:50:00,53,357,4,79.6,0,2024-01-25
10403,phd_park,PhD,inference_test,gpu-a100,2024-01-25 14:00:00,2024-01-25 17:55:00,2024-01-25 19:06:00,235,71,2,21.6,1,2024-01-25
10404,undergrad_oh,Undergrad,nlp_finetuning,gpu-a100,2024-01-25 10:00:00,2024-01-25 13:17:00,2024-01-25 18:44:00,197,327,4,37.9,0,2024-01-25
10405,phd_choi,PhD,nlp_finetuning,gpu-rtx,2024-01-25 08:00:00,2024-01-25 09:29:00,2024-01-25 16:54:00,89,445,1,68.0,0,2024-01-25
10406,phd_choi,PhD,nlp_finetuning,gpu-a100,2024-01-25 06:00:00,2024-01-25 07:53:00,2024-01-25 12:37:00,113,284,1,41.1,0,2024-01-25
10407,phd_park,PhD,cv_training,gpu-a100,2024-01-25 16:00:00,2024-01-25 16:31:00,2024-01-25 17:43:00,31,72,1,67.1,0,2024-01-25
10408,phd_lee,PhD,llm_training,gpu-a100,2024-01-25 00:00:00,2024-01-25 00:58:00,2024-01-25 05:58:00,58,300,4,88.7,0,2024-01-25
10409,phd_choi,PhD,llm_training,gpu-v100,2024-01-25 13:00:00,2024-01-25 16:42:00,2024-01-25 21:46:00,222,304,1,63.8,0,2024-01-25
10410,phd_choi,PhD,cv_training,gpu-a100,2024-01-26 19:00:00,2024-01-26 21:10:00,2024-01-27 04:47:00,130,457,4,86.9,1,2024-01-26
10411,phd_lee,PhD,cv_training,gpu-a100,2024-01-26 10:00:00,2024-01-26 12:32:00,2024-01-26 13:07:00,152,35,1,79.7,0,2024-01-26
10412,phd_choi,PhD,interactive,gpu-a100,2024-01-26 21:00:00,2024-01-27 00:59:00,2024-01-27 08:52:00,239,473,4,0.0,0,2024-01-26
10413,undergrad_lim,Undergrad,cv_training,gpu-a100,2024-01-26 05:00:00,2024-01-26 08:38:00,2024-01-26 10:01:00,218,83,2,74.2,0,2024-01-26
10414,phd_park,PhD,cv_training,gpu-a100,2024-01-26 01:00:00,2024-01-26 02:39:00,2024-01-26 05:50:00,99,191,1,87.0,0,2024-01-26
10415,phd_choi,PhD,interactive,gpu-rtx,2024-01-26 13:00:00,2024-01-26 15:34:00,2024-01-26 17:50:00,154,136,1,0.0,1,2024-01-26
10416,phd_lee,PhD,nlp_finetuning,gpu-a100,2024-01-26 21:00:00,2024-01-26 22:25:00,2024-01-27 05:16:00,85,411,4,74.5,0,2024-01-26
10417,prof_kim,PI,hyperparameter,gpu-a100,2024-01-26 00:00:00,2024-01-26 03:18:00,2024-01-26 09:57:00,198,399,2,40.6,0,2024-01-26
10418,phd_choi,PhD,nlp_finetuning,gpu-v100,2024-01-26 00:00:00,2024-01-26 03:21:00,2024-01-26 10:59:00,201,458,1,63.6,0,2024-01-26
10419,ms_jung,Masters,nlp_finetuning,gpu-v100,2024-01-26 12:00:00,2024-01-26 12:10:00,2024-01-26 19:02:00,10,412,1,74.8,0,2024-01-26
10420,prof_kim,PI,llm_training,gpu-a100,2024-01-26 18:00:00,2024-01-26 18:25:00,2024-01-26 19:00:00,25,35,1,100.0,0,2024-01-26
10421,prof_kim,PI,hyperparameter,gpu-a100,2024-01-26 18:00:00,2024-01-26 20:06:00,2024-01-26 23:13:00,126,187,1,22.5,0,2024-01-26
10422,phd_lee,PhD,nlp_finetuning,gpu-a100,2024-01-26 11:00:00,2024-01-26 11:36:00,2024-01-26 14:10:00,36,154,2,52.2,1,2024-01-26
10423,phd_lee,PhD,inference_test,gpu-a100,2024-01-26 01:00:00,2024-01-26 04:01:00,2024-01-26 09:02:00,181,301,1,7.8,0,2024-01-26
10424,phd_lee,PhD,llm_training,gpu-rtx,2024-01-26 16:00:00,2024-01-26 19:08:00,2024-01-26 20:40:00,188,92,1,82.6,0,2024-01-26
10425,phd_choi,PhD,inference_test,gpu-a100,2024-01-26 04:00:00,2024-01-26 05:21:00,2024-01-26 07:39:00,81,138,2,30.0,0,2024-01-26
10426,ms_jung,Masters,hyperparameter,gpu-a100,2024-01-26 02:00:00,2024-01-26 05:56:00,2024-01-26 09:21:00,236,205,4,69.5,0,2024-01-26
10427,visitor_wang,Visitor,inference_test,gpu-rtx,2024-01-26 12:00:00,2024-01-26 15:18:00,2024-01-26 19:13:00,198,235,1,11.9,1,2024-01-26
10428,phd_choi,PhD,llm_training,gpu-a100,2024-01-26 22:00:00,2024-01-26 23:34:00,2024-01-27 04:24:00,94,290,4,70.7,0,2024-01-26
10429,phd_lee,PhD,hyperparameter,gpu-a100,2024-01-26 07:00:00,2024-01-26 07:58:00,2024-01-26 11:28:00,58,210,1,34.5,1,2024-01-26
10430,prof_kim,PI,llm_training,gpu-a100,2024-01-27 00:00:00,2024-01-27 02:45:00,2024-01-27 06:05:00,165,200,4,78.5,0,2024-01-27
10431,ms_jung,Masters,nlp_finetuning,gpu-rtx,2024-01-27 13:00:00,2024-01-27 13:28:00,2024-01-27 17:05:00,28,217,1,43.6,0,2024-01-27
10432,ms_jung,Masters,nlp_finetuning,gpu-a100,2024-01-27 02:00:00,2024-01-27 04:51:00,2024-01-27 08:12:00,171,201,2,53.8,0,2024-01-27
10433,phd_park,PhD,llm_training,gpu-a100,2024-01-27 07:00:00,2024-01-27 09:34:00,2024-01-27 14:13:00,154,279,4,87.6,0,2024-01-27
10434,phd_lee,PhD,cv_training,gpu-v100,2024-01-27 11:00:00,2024-01-27 14:27:00,2024-01-27 22:26:00,207,479,1,77.0,0,2024-01-27
10435,phd_lee,PhD,inference_test,gpu-a100,2024-01-28 07:00:00,2024-01-28 08:45:00,2024-01-28 15:02:00,105,377,4,7.0,1,2024-01-28
10436,undergrad_oh,Undergrad,nlp_finetuning,gpu-rtx,2024-01-28 04:00:00,2024-01-28 07:39:00,2024-01-28 12:29:00,219,290,1,41.2,0,2024-01-28
10437,ms_jung,Masters,cv_training,gpu-a100,2024-01-28 14:00:00,2024-01-28 14:12:00,2024-01-28 21:59:00,12,467,1,70.2,0,2024-01-28
10438,phd_park,PhD,nlp_finetuning,gpu-rtx,2024-01-28 20:00:00,2024-01-28 21:41:00,2024-01-29 01:40:00,101,239,1,66.1,0,2024-01-28
10439,phd_lee,PhD,inference_test,gpu-rtx,2024-01-28 09:00:00,2024-01-28 09:50:00,2024-01-28 14:46:00,50,296,1,0.0,0,2024-01-28
10440,phd_park,PhD,hyperparameter,gpu-a100,2024-01-29 08:00:00,2024-01-29 08:22:00,2024-01-29 15:50:00,22,448,2,27.7,1,2024-01-29
10441,prof_kim,PI,nlp_finetuning,gpu-a100,2024-01-29 03:00:00,2024-01-29 05:44:00,2024-01-29 12:10:00,164,386,2,39.9,0,2024-01-29
10442,phd_choi,PhD,hyperparameter,gpu-a100,2024-01-29 10:00:00,2024-01-29 12:47:00,2024-01-29 15:01:00,167,134,1,38.5,0,2024-01-29
10443,phd_park,PhD,nlp_finetuning,gpu-a100,2024-01-29 20:00:00,2024-01-30 00:00:00,2024-01-30 03:03:00,240,183,2,69.4,0,2024-01-29
10444,phd_choi,PhD,cv_training,gpu-v100,2024-01-29 01:00:00,2024-01-29 02:40:00,2024-01-29 04:13:00,100,93,1,63.7,0,2024-01-29
10445,phd_park,PhD,inference_test,gpu-a100,2024-01-29 17:00:00,2024-01-29 17:05:00,2024-01-29 18:44:00,5,99,2,24.9,0,2024-01-29
10446,phd_lee,PhD,inference_test,gpu-a100,2024-01-29 00:00:00,2024-01-29 01:12:00,2024-01-29 02:55:00,72,103,2,42.2,0,2024-01-29
10447,ms_jung,Masters,llm_training,gpu-a100,2024-01-29 13:00:00,2024-01-29 13:39:00,2024-01-29 21:27:00,39,468,4,78.4,0,2024-01-29
10448,undergrad_oh,Undergrad,llm_training,gpu-rtx,2024-01-29 08:00:00,2024-01-29 10:47:00,2024-01-29 13:29:00,167,162,1,95.6,0,2024-01-29
10449,prof_kim,PI,cv_training,gpu-v100,2024-01-29 18:00:00,2024-01-29 19:03:00,2024-01-30 00:36:00,63,333,1,77.2,0,2024-01-29
10450,phd_lee,PhD,llm_training,gpu-rtx,2024-01-29 18:00:00,2024-01-29 19:50:00,2024-01-30 01:14:00,110,324,1,89.7,0,2024-01-29
10451,phd_park,PhD,llm_training,gpu-a100,2024-01-29 08:00:00,2024-01-29 11:02:00,2024-01-29 17:59:00,182,417,4,81.9,0,2024-01-29
10452,undergrad_lim,Undergrad,cv_training,gpu-a100,2024-01-29 22:00:00,2024-01-30 02:00:00,2024-01-30 02:31:00,240,31,4,79.4,0,2024-01-29
10453,phd_choi,PhD,llm_training,gpu-a100,2024-01-29 16:00:00,2024-01-29 18:22:00,2024-01-30 01:22:00,142,420,1,100.0,0,2024-01-29
10454,phd_choi,PhD,inference_test,gpu-v100,2024-01-29 08:00:00,2024-01-29 11:48:00,2024-01-29 15:01:00,228,193,1,10.5,0,2024-01-29
10455,visitor_wang,Visitor,llm_training,gpu-a100,2024-01-29 07:00:00,2024-01-29 10:37:00,2024-01-29 18:12:00,217,455,1,74.7,0,2024-01-29
10456,prof_kim,PI,llm_training,gpu-a100,2024-01-29 14:00:00,2024-01-29 14:39:00,2024-01-29 22:22:00,39,463,2,84.4,0,2024-01-29
10457,phd_lee,PhD,llm_training,gpu-a100,2024-01-29 08:00:00,2024-01-29 11:52:00,2024-01-29 14:02:00,232,130,1,58.2,0,2024-01-29
10458,ms_han,Masters,hyperparameter,gpu-rtx,2024-01-29 17:00:00,2024-01-29 19:28:00,2024-01-29 20:59:00,148,91,1,23.9,0,2024-01-29
10459,visitor_wang,Visitor,interactive,gpu-v100,2024-01-29 08:00:00,2024-01-29 11:23:00,2024-01-29 18:02:00,203,399,1,0.0,0,2024-01-29
10460,visitor_wang,Visitor,interactive,gpu-a100,2024-01-30 06:00:00,2024-01-30 08:36:00,2024-01-30 13:23:00,156,287,4,0.0,0,2024-01-30
10461,visitor_wang,Visitor,nlp_finetuning,gpu-a100,2024-01-30 16:00:00,2024-01-30 18:11:00,2024-01-30 20:26:00,131,135,4,74.7,0,2024-01-30
10462,ms_jung,Masters,hyperparameter,gpu-a100,2024-01-30 20:00:00,2024-01-30 23:16:00,2024-01-31 02:49:00,196,213,4,62.5,0,2024-01-30
10463,phd_park,PhD,llm_training,gpu-rtx,2024-01-30 07:00:00,2024-01-30 07:59:00,2024-01-30 11:56:00,59,237,1,100.0,0,2024-01-30
10464,phd_park,PhD,cv_training,gpu-a100,2024-01-30 08:00:00,2024-01-30 08:29:00,2024-01-30 10:58:00,29,149,1,71.2,1,2024-01-30
10465,undergrad_oh,Undergrad,cv_training,gpu-a100,2024-01-30 03:00:00,2024-01-30 04:34:00,2024-01-30 06:42:00,94,128,4,89.4,0,2024-01-30
10466,undergrad_lim,Undergrad,llm_training,gpu-a100,2024-01-30 13:00:00,2024-01-30 13:10:00,2024-01-30 15:15:00,10,125,4,55.0,0,2024-01-30
10467,phd_lee,PhD,llm_training,gpu-v100,2024-01-30 04:00:00,2024-01-30 05:34:00,2024-01-30 08:19:00,94,165,1,89.3,0,2024-01-30
10468,ms_jung,Masters,cv_training,gpu-v100,2024-01-30 02:00:00,2024-01-30 04:52:00,2024-01-30 12:35:00,172,463,1,76.0,0,2024-01-30
10469,phd_park,PhD,nlp_finetuning,gpu-rtx,2024-01-30 19:00:00,2024-01-30 19:13:00,2024-01-31 01:53:00,13,400,1,62.2,0,2024-01-30
10470,prof_kim,PI,nlp_finetuning,gpu-v100,2024-01-30 00:00:00,2024-01-30 01:13:00,2024-01-30 08:11:00,73,418,1,49.1,1,2024-01-30
10471,ms_jung,Masters,cv_training,gpu-a100,2024-01-30 22:00:00,2024-01-31 01:01:00,2024-01-31 05:44:00,181,283,4,79.6,0,2024-01-30
10472,phd_park,PhD,nlp_finetuning,gpu-v100,2024-01-30 08:00:00,2024-01-30 08:30:00,2024-01-30 13:49:00,30,319,1,36.9,0,2024-01-30
10473,phd_lee,PhD,nlp_finetuning,gpu-v100,2024-01-30 07:00:00,2024-01-30 10:40:00,2024-01-30 15:52:00,220,312,1,55.6,0,2024-01-30
10474,prof_kim,PI,hyperparameter,gpu-a100,2024-01-30 22:00:00,2024-01-31 00:42:00,2024-01-31 03:50:00,162,188,1,64.1,0,2024-01-30
10475,phd_lee,PhD,llm_training,gpu-a100,2024-01-30 04:00:00,2024-01-30 07:17:00,2024-01-30 10:08:00,197,171,4,93.7,0,2024-01-30
10476,ms_han,Masters,llm_training,gpu-a100,2024-01-30 00:00:00,2024-01-30 02:35:00,2024-01-30 09:18:00,155,403,4,77.2,0,2024-01-30
10477,phd_park,PhD,llm_training,gpu-a100,2024-01-30 23:00:00,2024-01-31 00:44:00,2024-01-31 03:24:00,104,160,4,72.9,0,2024-01-30
10478,undergrad_lim,Undergrad,llm_training,gpu-rtx,2024-01-30 05:00:00,2024-01-30 05:50:00,2024-01-30 09:31:00,50,221,1,79.3,0,2024-01-30
10479,ms_han,Masters,hyperparameter,gpu-rtx,2024-01-30 04:00:00,2024-01-30 04:52:00,2024-01-30 07:50:00,52,178,1,59.5,0,2024-01-30
10480,prof_kim,PI,nlp_finetuning,gpu-v100,2024-01-31 22:00:00,2024-02-01 00:50:00,2024-02-01 07:04:00,170,374,1,77.2,0,2024-01-31
10481,ms_han,Masters,llm_training,gpu-a100,2024-01-31 03:00:00,2024-01-31 05:21:00,2024-01-31 12:55:00,141,454,4,78.5,1,2024-01-31
10482,phd_park,PhD,nlp_finetuning,gpu-a100,2024-01-31 06:00:00,2024-01-31 07:23:00,2024-01-31 11:08:00,83,225,4,35.6,0,2024-01-31
10483,phd_lee,PhD,inference_test,gpu-rtx,2024-01-31 22:00:00,2024-01-31 23:42:00,2024-02-01 02:02:00,102,140,1,19.3,1,2024-01-31
10484,prof_kim,PI,llm_training,gpu-v100,2024-01-31 17:00:00,2024-01-31 18:47:00,2024-01-31 23:06:00,107,259,1,76.1,0,2024-01-31
10485,ms_jung,Masters,cv_training,gpu-a100,2024-01-31 04:00:00,2024-01-31 07:24:00,2024-01-31 08:11:00,204,47,1,55.9,0,2024-01-31
10486,phd_choi,PhD,nlp_finetuning,gpu-a100,2024-01-31 07:00:00,2024-01-31 08:45:00,2024-01-31 16:05:00,105,440,2,53.8,0,2024-01-31
10487,prof_kim,PI,cv_training,gpu-rtx,2024-01-31 02:00:00,2024-01-31 04:31:00,2024-01-31 08:05:00,151,214,1,80.7,0,2024-01-31
10488,ms_han,Masters,cv_training,gpu-rtx,2024-01-31 18:00:00,2024-01-31 18:12:00,2024-01-31 18:47:00,12,35,1,72.2,0,2024-01-31
10489,undergrad_oh,Undergrad,cv_training,gpu-rtx,2024-01-31 10:00:00,2024-01-31 10:12:00,2024-01-31 11:12:00,12,60,1,72.0,0,2024-01-31
10490,phd_lee,PhD,nlp_finetuning,gpu-v100,2024-01-31 10:00:00,2024-01-31 13:29:00,2024-01-31 18:47:00,209,318,1,57.4,0,2024-01-31
10491,ms_han,Masters,cv_training,gpu-v100,2024-01-31 06:00:00,2024-01-31 08:42:00,2024-01-31 13:08:00,162,266,1,91.6,0,2024-01-31
10492,ms_jung,Masters,nlp_finetuning,gpu-v100,2024-01-31 01:00:00,2024-01-31 03:52:00,2024-01-31 08:13:00,172,261,1,55.3,1,2024-01-31
10493,ms_jung,Masters,nlp_finetuning,gpu-a100,2024-01-31 06:00:00,2024-01-31 08:23:00,2024-01-31 15:49:00,143,446,2,70.5,0,2024-01-31
