timestamp,gpu_id,gpu_model,gpu_util_pct,memory_util_pct,power_watt,temp_celsius,cost_per_hr,job_type,datacenter_region,hourly_cost
2024-01-23 13:00:00,gpu-v100-07,V100,4.2,5.0,65.8,35.7,2.8,idle,us-east-1,2.8
2024-01-23 13:00:00,gpu-v100-08,V100,3.7,5.0,43.2,32.8,2.8,idle,us-east-1,2.8
2024-01-23 14:00:00,gpu-a100-01,A100,87.5,78.8,358.1,76.6,4.1,training,us-east-1,4.1
2024-01-23 14:00:00,gpu-a100-02,A100,77.2,57.7,328.7,75.1,4.1,training,us-east-1,4.1
2024-01-23 14:00:00,gpu-a100-03,A100,74.9,65.5,321.1,74.3,4.1,training,us-east-1,4.1
2024-01-23 14:00:00,gpu-a100-04,A100,75.0,67.1,313.7,75.7,4.1,training,us-east-1,4.1
2024-01-23 14:00:00,gpu-a100-05,A100,38.8,30.9,192.8,51.2,4.1,inference,us-east-1,4.1
2024-01-23 14:00:00,gpu-a100-06,A100,30.7,24.5,167.3,46.6,4.1,inference,us-east-1,4.1
2024-01-23 14:00:00,gpu-a100-07,A100,8.9,12.9,78.7,31.5,4.1,idle,us-east-1,4.1
2024-01-23 14:00:00,gpu-a100-08,A100,13.6,7.4,100.1,38.3,4.1,idle,us-east-1,4.1
2024-01-23 14:00:00,gpu-v100-01,V100,66.7,65.7,213.9,68.0,2.8,training,us-east-1,2.8
2024-01-23 14:00:00,gpu-v100-02,V100,54.3,52.4,176.8,62.3,2.8,inference,us-east-1,2.8
2024-01-23 14:00:00,gpu-v100-03,V100,50.5,35.2,183.6,56.0,2.8,inference,us-east-1,2.8
2024-01-23 14:00:00,gpu-v100-04,V100,48.8,39.5,177.6,54.4,2.8,inference,us-east-1,2.8
2024-01-23 14:00:00,gpu-v100-05,V100,0.0,5.0,39.6,37.7,2.8,maintenance,us-east-1,2.8
2024-01-23 14:00:00,gpu-v100-06,V100,13.0,19.2,69.2,37.6,2.8,idle,us-east-1,2.8
2024-01-23 14:00:00,gpu-v100-07,V100,6.7,5.0,51.9,39.6,2.8,idle,us-east-1,2.8
2024-01-23 14:00:00,gpu-v100-08,V100,3.0,5.0,49.4,31.8,2.8,idle,us-east-1,2.8
2024-01-23 15:00:00,gpu-a100-01,A100,72.0,62.1,312.7,73.9,4.1,training,us-east-1,4.1
2024-01-23 15:00:00,gpu-a100-02,A100,75.7,63.6,317.6,70.5,4.1,training,us-east-1,4.1
2024-01-23 15:00:00,gpu-a100-03,A100,60.8,53.3,268.9,62.8,4.1,training,us-east-1,4.1
2024-01-23 15:00:00,gpu-a100-04,A100,89.9,75.1,361.9,74.8,4.1,training,us-east-1,4.1
2024-01-23 15:00:00,gpu-a100-05,A100,44.7,44.1,208.3,56.2,4.1,inference,us-east-1,4.1
2024-01-23 15:00:00,gpu-a100-06,A100,27.3,14.2,163.0,46.8,4.1,inference,us-east-1,4.1
2024-01-23 15:00:00,gpu-a100-07,A100,17.5,11.8,118.2,36.9,4.1,idle,us-east-1,4.1
2024-01-23 15:00:00,gpu-a100-08,A100,8.5,9.7,95.3,35.6,4.1,idle,us-east-1,4.1
2024-01-23 15:00:00,gpu-v100-01,V100,65.1,52.5,206.0,67.1,2.8,training,us-east-1,2.8
2024-01-23 15:00:00,gpu-v100-02,V100,57.2,48.7,190.6,59.5,2.8,inference,us-east-1,2.8
2024-01-23 15:00:00,gpu-v100-03,V100,60.2,47.4,202.0,61.5,2.8,training,us-east-1,2.8
2024-01-23 15:00:00,gpu-v100-04,V100,42.0,35.0,139.9,55.6,2.8,inference,us-east-1,2.8
2024-01-23 15:00:00,gpu-v100-05,V100,14.3,6.7,92.1,42.2,2.8,idle,us-east-1,2.8
2024-01-23 15:00:00,gpu-v100-06,V100,14.3,8.0,102.6,33.8,2.8,idle,us-east-1,2.8
2024-01-23 15:00:00,gpu-v100-07,V100,2.0,5.0,48.5,31.2,2.8,idle,us-east-1,2.8
2024-01-23 15:00:00,gpu-v100-08,V100,6.1,5.0,67.7,37.2,2.8,idle,us-east-1,2.8
2024-01-23 16:00:00,gpu-a100-01,A100,98.0,81.0,388.4,82.3,4.1,training,us-east-1,4.1
2024-01-23 16:00:00,gpu-a100-02,A100,83.9,67.8,341.1,73.5,4.1,training,us-east-1,4.1
2024-01-23 16:00:00,gpu-a100-03,A100,75.6,61.9,318.1,67.7,4.1,training,us-east-1,4.1
2024-01-23 16:00:00,gpu-a100-04,A100,82.0,61.2,347.6,78.9,4.1,training,us-east-1,4.1
2024-01-23 16:00:00,gpu-a100-05,A100,47.0,43.5,222.9,59.5,4.1,inference,us-east-1,4.1
2024-01-23 16:00:00,gpu-a100-06,A100,31.1,26.7,158.8,50.0,4.1,inference,us-east-1,4.1
2024-01-23 16:00:00,gpu-a100-07,A100,13.9,16.5,109.3,44.4,4.1,idle,us-east-1,4.1
2024-01-23 16:00:00,gpu-a100-08,A100,6.6,5.0,67.6,38.8,4.1,idle,us-east-1,4.1
2024-01-23 16:00:00,gpu-v100-01,V100,64.4,47.4,208.4,67.0,2.8,training,us-east-1,2.8
2024-01-23 16:00:00,gpu-v100-02,V100,56.0,51.4,190.7,61.8,2.8,inference,us-east-1,2.8
2024-01-23 16:00:00,gpu-v100-03,V100,48.9,34.7,169.2,60.3,2.8,inference,us-east-1,2.8
2024-01-23 16:00:00,gpu-v100-04,V100,48.5,38.4,157.6,57.1,2.8,inference,us-east-1,2.8
2024-01-23 16:00:00,gpu-v100-05,V100,21.0,18.7,93.1,38.3,2.8,idle,us-east-1,2.8
2024-01-23 16:00:00,gpu-v100-06,V100,10.5,9.8,79.1,39.8,2.8,idle,us-east-1,2.8
2024-01-23 16:00:00,gpu-v100-07,V100,8.6,8.9,72.2,34.1,2.8,idle,us-east-1,2.8
2024-01-23 16:00:00,gpu-v100-08,V100,3.1,9.9,50.2,30.9,2.8,idle,us-east-1,2.8
2024-01-23 17:00:00,gpu-a100-01,A100,86.2,66.2,357.5,75.7,4.1,training,us-east-1,4.1
2024-01-23 17:00:00,gpu-a100-02,A100,72.0,61.4,304.8,71.2,4.1,training,us-east-1,4.1
2024-01-23 17:00:00,gpu-a100-03,A100,69.9,46.3,300.8,69.9,4.1,training,us-east-1,4.1
2024-01-23 17:00:00,gpu-a100-04,A100,21.2,26.6,120.9,43.4,4.1,idle,us-east-1,4.1
2024-01-23 17:00:00,gpu-a100-05,A100,41.3,19.1,193.9,49.6,4.1,inference,us-east-1,4.1
2024-01-23 17:00:00,gpu-a100-06,A100,31.4,39.1,159.4,51.1,4.1,inference,us-east-1,4.1
2024-01-23 17:00:00,gpu-a100-07,A100,9.6,11.1,86.1,36.2,4.1,idle,us-east-1,4.1
2024-01-23 17:00:00,gpu-a100-08,A100,4.7,17.6,65.2,36.3,4.1,idle,us-east-1,4.1
2024-01-23 17:00:00,gpu-v100-01,V100,63.3,45.0,216.2,64.6,2.8,training,us-east-1,2.8
2024-01-23 17:00:00,gpu-v100-02,V100,60.8,39.3,201.4,62.7,2.8,training,us-east-1,2.8
2024-01-23 17:00:00,gpu-v100-03,V100,60.9,45.7,208.4,59.8,2.8,training,us-east-1,2.8
2024-01-23 17:00:00,gpu-v100-04,V100,37.1,32.1,144.6,52.3,2.8,inference,us-east-1,2.8
2024-01-23 17:00:00,gpu-v100-05,V100,23.1,28.7,105.1,43.6,2.8,idle,us-east-1,2.8
2024-01-23 17:00:00,gpu-v100-06,V100,9.5,5.0,71.0,39.9,2.8,idle,us-east-1,2.8
2024-01-23 17:00:00,gpu-v100-07,V100,8.0,8.2,73.3,37.7,2.8,idle,us-east-1,2.8
2024-01-23 17:00:00,gpu-v100-08,V100,9.0,5.0,53.9,36.7,2.8,idle,us-east-1,2.8
2024-01-23 18:00:00,gpu-a100-01,A100,22.1,21.2,130.5,45.6,4.1,idle,us-east-1,4.1
2024-01-23 18:00:00,gpu-a100-02,A100,46.9,43.6,230.0,62.1,4.1,inference,us-east-1,4.1
2024-01-23 18:00:00,gpu-a100-03,A100,68.8,55.6,292.5,67.0,4.1,training,us-east-1,4.1
2024-01-23 18:00:00,gpu-a100-04,A100,27.1,29.3,152.2,47.0,4.1,inference,us-east-1,4.1
2024-01-23 18:00:00,gpu-a100-05,A100,18.0,19.6,125.8,41.9,4.1,idle,us-east-1,4.1
2024-01-23 18:00:00,gpu-a100-06,A100,16.3,21.4,123.8,42.2,4.1,idle,us-east-1,4.1
2024-01-23 18:00:00,gpu-a100-07,A100,2.0,5.0,69.4,31.5,4.1,idle,us-east-1,4.1
2024-01-23 18:00:00,gpu-a100-08,A100,4.9,5.0,70.7,37.3,4.1,idle,us-east-1,4.1
2024-01-23 18:00:00,gpu-v100-01,V100,21.9,30.0,93.4,44.7,2.8,idle,us-east-1,2.8
2024-01-23 18:00:00,gpu-v100-02,V100,25.5,24.2,112.9,46.8,2.8,inference,us-east-1,2.8
2024-01-23 18:00:00,gpu-v100-03,V100,58.0,42.4,183.9,63.8,2.8,inference,us-east-1,2.8
2024-01-23 18:00:00,gpu-v100-04,V100,16.1,14.3,79.9,41.4,2.8,idle,us-east-1,2.8
2024-01-23 18:00:00,gpu-v100-05,V100,7.7,6.0,59.7,30.8,2.8,idle,us-east-1,2.8
2024-01-23 18:00:00,gpu-v100-06,V100,2.0,5.0,49.5,36.3,2.8,idle,us-east-1,2.8
2024-01-23 18:00:00,gpu-v100-07,V100,8.5,7.0,66.3,37.5,2.8,idle,us-east-1,2.8
2024-01-23 18:00:00,gpu-v100-08,V100,2.0,5.0,54.2,36.3,2.8,idle,us-east-1,2.8
2024-01-23 19:00:00,gpu-a100-01,A100,26.6,15.6,144.3,42.0,4.1,inference,us-east-1,4.1
2024-01-23 19:00:00,gpu-a100-02,A100,38.6,39.6,204.4,51.9,4.1,inference,us-east-1,4.1
2024-01-23 19:00:00,gpu-a100-03,A100,37.7,29.7,172.0,56.0,4.1,inference,us-east-1,4.1
2024-01-23 19:00:00,gpu-a100-04,A100,24.2,22.2,151.7,46.2,4.1,idle,us-east-1,4.1
2024-01-23 19:00:00,gpu-a100-05,A100,15.4,7.1,109.1,45.9,4.1,idle,us-east-1,4.1
2024-01-23 19:00:00,gpu-a100-06,A100,10.9,14.8,105.7,36.5,4.1,idle,us-east-1,4.1
2024-01-23 19:00:00,gpu-a100-07,A100,4.4,13.3,68.6,30.2,4.1,idle,us-east-1,4.1
2024-01-23 19:00:00,gpu-a100-08,A100,4.3,5.0,95.0,36.5,4.1,idle,us-east-1,4.1
2024-01-23 19:00:00,gpu-v100-01,V100,12.9,9.5,68.3,37.1,2.8,idle,us-east-1,2.8
2024-01-23 19:00:00,gpu-v100-02,V100,23.7,18.3,107.3,43.1,2.8,idle,us-east-1,2.8
2024-01-23 19:00:00,gpu-v100-03,V100,51.0,39.5,186.5,59.7,2.8,inference,us-east-1,2.8
2024-01-23 19:00:00,gpu-v100-04,V100,12.5,11.6,82.9,40.6,2.8,idle,us-east-1,2.8
2024-01-23 19:00:00,gpu-v100-05,V100,13.3,15.1,65.5,40.3,2.8,idle,us-east-1,2.8
2024-01-23 19:00:00,gpu-v100-06,V100,8.4,5.0,67.4,37.1,2.8,idle,us-east-1,2.8
2024-01-23 19:00:00,gpu-v100-07,V100,7.6,8.1,67.7,36.4,2.8,idle,us-east-1,2.8
2024-01-23 19:00:00,gpu-v100-08,V100,2.0,5.7,58.3,35.7,2.8,idle,us-east-1,2.8
2024-01-23 20:00:00,gpu-a100-01,A100,33.3,27.5,174.7,50.2,4.1,inference,us-east-1,4.1
2024-01-23 20:00:00,gpu-a100-02,A100,34.7,31.3,177.6,48.7,4.1,inference,us-east-1,4.1
2024-01-23 20:00:00,gpu-a100-03,A100,21.1,19.2,137.1,42.9,4.1,idle,us-east-1,4.1
2024-01-23 20:00:00,gpu-a100-04,A100,19.5,25.3,126.7,41.0,4.1,idle,us-east-1,4.1
2024-01-23 20:00:00,gpu-a100-05,A100,17.9,19.1,112.3,42.5,4.1,idle,us-east-1,4.1
2024-01-23 20:00:00,gpu-a100-06,A100,6.0,12.8,69.4,33.3,4.1,idle,us-east-1,4.1
2024-01-23 20:00:00,gpu-a100-07,A100,28.5,25.7,161.2,46.1,4.1,inference,us-east-1,4.1
2024-01-23 20:00:00,gpu-a100-08,A100,4.6,5.3,82.1,35.1,4.1,idle,us-east-1,4.1
2024-01-23 20:00:00,gpu-v100-01,V100,25.8,25.1,105.8,43.8,2.8,inference,us-east-1,2.8
2024-01-23 20:00:00,gpu-v100-02,V100,16.4,10.7,73.3,39.8,2.8,idle,us-east-1,2.8
2024-01-23 20:00:00,gpu-v100-03,V100,51.7,44.5,162.3,59.9,2.8,inference,us-east-1,2.8
2024-01-23 20:00:00,gpu-v100-04,V100,18.6,22.6,103.3,43.1,2.8,idle,us-east-1,2.8
2024-01-23 20:00:00,gpu-v100-05,V100,6.0,5.0,63.9,33.3,2.8,idle,us-east-1,2.8
2024-01-23 20:00:00,gpu-v100-06,V100,7.1,5.3,51.5,35.3,2.8,idle,us-east-1,2.8
2024-01-23 20:00:00,gpu-v100-07,V100,2.0,5.0,42.3,35.9,2.8,idle,us-east-1,2.8
2024-01-23 20:00:00,gpu-v100-08,V100,4.9,5.0,61.7,32.4,2.8,idle,us-east-1,2.8
2024-01-23 21:00:00,gpu-a100-01,A100,25.0,31.3,132.9,43.7,4.1,idle,us-east-1,4.1
2024-01-23 21:00:00,gpu-a100-02,A100,27.3,31.9,157.8,44.1,4.1,inference,us-east-1,4.1
2024-01-23 21:00:00,gpu-a100-03,A100,28.1,22.4,152.4,46.2,4.1,inference,us-east-1,4.1
2024-01-23 21:00:00,gpu-a100-04,A100,18.0,14.2,127.5,43.4,4.1,idle,us-east-1,4.1
2024-01-23 21:00:00,gpu-a100-05,A100,7.4,10.7,84.8,34.4,4.1,idle,us-east-1,4.1
2024-01-23 21:00:00,gpu-a100-06,A100,7.4,8.2,82.7,37.6,4.1,idle,us-east-1,4.1
2024-01-23 21:00:00,gpu-a100-07,A100,3.6,5.0,79.8,35.8,4.1,idle,us-east-1,4.1
2024-01-23 21:00:00,gpu-a100-08,A100,2.0,7.3,67.5,35.5,4.1,idle,us-east-1,4.1
2024-01-23 21:00:00,gpu-v100-01,V100,16.2,16.6,84.1,37.3,2.8,idle,us-east-1,2.8
2024-01-23 21:00:00,gpu-v100-02,V100,23.7,17.7,102.8,44.5,2.8,idle,us-east-1,2.8
2024-01-23 21:00:00,gpu-v100-03,V100,20.8,20.9,103.9,42.2,2.8,idle,us-east-1,2.8
2024-01-23 21:00:00,gpu-v100-04,V100,19.2,16.7,80.6,40.6,2.8,idle,us-east-1,2.8
2024-01-23 21:00:00,gpu-v100-05,V100,3.2,6.4,41.2,34.9,2.8,idle,us-east-1,2.8
2024-01-23 21:00:00,gpu-v100-06,V100,7.8,12.5,70.2,33.2,2.8,idle,us-east-1,2.8
2024-01-23 21:00:00,gpu-v100-07,V100,2.1,5.0,52.1,32.1,2.8,idle,us-east-1,2.8
2024-01-23 21:00:00,gpu-v100-08,V100,4.0,12.5,56.1,30.5,2.8,idle,us-east-1,2.8
2024-01-23 22:00:00,gpu-a100-01,A100,18.8,20.3,122.6,47.5,2.1,idle,us-east-1,2.1
2024-01-23 22:00:00,gpu-a100-02,A100,11.6,8.3,104.4,35.3,2.1,idle,us-east-1,2.1
2024-01-23 22:00:00,gpu-a100-03,A100,4.7,5.0,79.5,33.1,2.1,idle,us-east-1,2.1
2024-01-23 22:00:00,gpu-a100-04,A100,16.0,11.1,110.0,40.9,2.1,idle,us-east-1,2.1
2024-01-23 22:00:00,gpu-a100-05,A100,29.1,24.3,157.7,45.5,2.1,inference,us-east-1,2.1
2024-01-23 22:00:00,gpu-a100-06,A100,7.5,5.0,89.8,37.1,2.1,idle,us-east-1,2.1
2024-01-23 22:00:00,gpu-a100-07,A100,6.4,6.3,84.9,35.8,2.1,idle,us-east-1,2.1
2024-01-23 22:00:00,gpu-a100-08,A100,2.0,5.0,68.4,36.8,2.1,idle,us-east-1,2.1
2024-01-23 22:00:00,gpu-v100-01,V100,9.7,17.0,59.8,41.5,1.43,idle,us-east-1,1.43
2024-01-23 22:00:00,gpu-v100-02,V100,3.9,5.0,61.6,34.2,1.43,idle,us-east-1,1.43
2024-01-23 22:00:00,gpu-v100-03,V100,9.6,16.4,58.2,38.4,1.43,idle,us-east-1,1.43
2024-01-23 22:00:00,gpu-v100-04,V100,2.0,5.0,56.3,32.5,1.43,idle,us-east-1,1.43
2024-01-23 22:00:00,gpu-v100-05,V100,2.0,5.0,47.6,30.8,1.43,idle,us-east-1,1.43
2024-01-23 22:00:00,gpu-v100-06,V100,2.0,5.0,38.4,32.6,1.43,idle,us-east-1,1.43
2024-01-23 22:00:00,gpu-v100-07,V100,3.3,5.0,42.0,32.1,1.43,idle,us-east-1,1.43
2024-01-23 22:00:00,gpu-v100-08,V100,33.0,26.7,129.0,55.5,1.43,inference,us-east-1,1.43
2024-01-23 23:00:00,gpu-a100-01,A100,20.4,6.1,137.0,43.0,2.1,idle,us-east-1,2.1
2024-01-23 23:00:00,gpu-a100-02,A100,3.3,7.5,65.8,33.5,2.1,idle,us-east-1,2.1
2024-01-23 23:00:00,gpu-a100-03,A100,4.5,5.0,82.1,30.1,2.1,idle,us-east-1,2.1
2024-01-23 23:00:00,gpu-a100-04,A100,10.0,6.9,101.6,38.1,2.1,idle,us-east-1,2.1
2024-01-23 23:00:00,gpu-a100-05,A100,7.8,9.1,102.6,33.0,2.1,idle,us-east-1,2.1
2024-01-23 23:00:00,gpu-a100-06,A100,2.0,5.0,56.1,33.2,2.1,idle,us-east-1,2.1
2024-01-23 23:00:00,gpu-a100-07,A100,2.0,8.0,60.8,31.5,2.1,idle,us-east-1,2.1
2024-01-23 23:00:00,gpu-a100-08,A100,2.0,5.0,73.3,36.7,2.1,idle,us-east-1,2.1
2024-01-23 23:00:00,gpu-v100-01,V100,10.2,5.0,61.9,38.5,1.43,idle,us-east-1,1.43
2024-01-23 23:00:00,gpu-v100-02,V100,8.5,10.9,68.7,38.5,1.43,idle,us-east-1,1.43
2024-01-23 23:00:00,gpu-v100-03,V100,9.3,7.7,66.3,35.4,1.43,idle,us-east-1,1.43
2024-01-23 23:00:00,gpu-v100-04,V100,2.0,5.0,55.8,31.3,1.43,idle,us-east-1,1.43
2024-01-23 23:00:00,gpu-v100-05,V100,2.0,5.0,50.4,33.4,1.43,idle,us-east-1,1.43
2024-01-23 23:00:00,gpu-v100-06,V100,5.2,5.0,58.8,32.3,1.43,idle,us-east-1,1.43
2024-01-23 23:00:00,gpu-v100-07,V100,2.1,5.0,37.9,31.8,1.43,idle,us-east-1,1.43
2024-01-23 23:00:00,gpu-v100-08,V100,2.0,13.8,49.9,35.1,1.43,idle,us-east-1,1.43
2024-01-24 00:00:00,gpu-a100-01,A100,4.3,5.0,76.2,33.7,2.1,idle,us-east-1,2.1
2024-01-24 00:00:00,gpu-a100-02,A100,8.0,7.2,92.0,34.4,2.1,idle,us-east-1,2.1
2024-01-24 00:00:00,gpu-a100-03,A100,2.8,5.0,77.1,32.5,2.1,idle,us-east-1,2.1
2024-01-24 00:00:00,gpu-a100-04,A100,2.0,8.6,74.3,30.6,2.1,idle,us-east-1,2.1
2024-01-24 00:00:00,gpu-a100-05,A100,2.0,5.0,82.8,33.8,2.1,idle,us-east-1,2.1
2024-01-24 00:00:00,gpu-a100-06,A100,2.0,5.0,67.8,36.4,2.1,idle,us-east-1,2.1
2024-01-24 00:00:00,gpu-a100-07,A100,2.7,5.0,62.9,34.9,2.1,idle,us-east-1,2.1
2024-01-24 00:00:00,gpu-a100-08,A100,2.0,5.0,63.7,37.2,2.1,idle,us-east-1,2.1
2024-01-24 00:00:00,gpu-v100-01,V100,2.0,11.5,53.3,37.3,1.43,idle,us-east-1,1.43
2024-01-24 00:00:00,gpu-v100-02,V100,2.6,5.0,54.0,31.3,1.43,idle,us-east-1,1.43
2024-01-24 00:00:00,gpu-v100-03,V100,2.0,7.9,63.7,34.7,1.43,idle,us-east-1,1.43
2024-01-24 00:00:00,gpu-v100-04,V100,39.4,25.6,140.3,52.3,1.43,inference,us-east-1,1.43
2024-01-24 00:00:00,gpu-v100-05,V100,2.1,5.0,53.0,36.0,1.43,idle,us-east-1,1.43
2024-01-24 00:00:00,gpu-v100-06,V100,3.9,10.4,62.0,32.7,1.43,idle,us-east-1,1.43
2024-01-24 00:00:00,gpu-v100-07,V100,2.0,10.4,62.6,31.9,1.43,idle,us-east-1,1.43
2024-01-24 00:00:00,gpu-v100-08,V100,2.0,5.0,43.9,35.7,1.43,idle,us-east-1,1.43
2024-01-24 01:00:00,gpu-a100-01,A100,7.7,9.2,84.2,34.0,2.1,idle,us-east-1,2.1
2024-01-24 01:00:00,gpu-a100-02,A100,2.0,5.0,59.9,32.7,2.1,idle,us-east-1,2.1
2024-01-24 01:00:00,gpu-a100-03,A100,5.3,5.0,65.5,35.7,2.1,idle,us-east-1,2.1
2024-01-24 01:00:00,gpu-a100-04,A100,6.8,5.0,72.3,40.5,2.1,idle,us-east-1,2.1
2024-01-24 01:00:00,gpu-a100-05,A100,7.6,13.6,82.7,36.6,2.1,idle,us-east-1,2.1
2024-01-24 01:00:00,gpu-a100-06,A100,4.7,7.4,58.9,35.8,2.1,idle,us-east-1,2.1
2024-01-24 01:00:00,gpu-a100-07,A100,2.0,7.9,61.2,31.2,2.1,idle,us-east-1,2.1
2024-01-24 01:00:00,gpu-a100-08,A100,2.0,5.0,60.8,38.8,2.1,idle,us-east-1,2.1
2024-01-24 01:00:00,gpu-v100-01,V100,10.0,7.7,73.5,39.1,1.43,idle,us-east-1,1.43
2024-01-24 01:00:00,gpu-v100-02,V100,2.0,11.1,62.9,34.3,1.43,idle,us-east-1,1.43
2024-01-24 01:00:00,gpu-v100-03,V100,2.0,5.0,59.9,33.8,1.43,idle,us-east-1,1.43
2024-01-24 01:00:00,gpu-v100-04,V100,2.6,7.9,41.8,36.8,1.43,idle,us-east-1,1.43
2024-01-24 01:00:00,gpu-v100-05,V100,5.5,5.0,58.8,32.5,1.43,idle,us-east-1,1.43
2024-01-24 01:00:00,gpu-v100-06,V100,41.0,32.5,150.9,50.4,1.43,inference,us-east-1,1.43
2024-01-24 01:00:00,gpu-v100-07,V100,5.4,5.0,49.4,31.9,1.43,idle,us-east-1,1.43
2024-01-24 01:00:00,gpu-v100-08,V100,2.0,5.4,50.8,28.8,1.43,idle,us-east-1,1.43
2024-01-24 02:00:00,gpu-a100-01,A100,8.5,5.4,81.7,39.7,2.1,idle,us-east-1,2.1
2024-01-24 02:00:00,gpu-a100-02,A100,2.0,5.0,57.8,32.9,2.1,idle,us-east-1,2.1
2024-01-24 02:00:00,gpu-a100-03,A100,12.4,10.1,109.6,38.5,2.1,idle,us-east-1,2.1
2024-01-24 02:00:00,gpu-a100-04,A100,12.3,10.9,100.6,38.1,2.1,idle,us-east-1,2.1
2024-01-24 02:00:00,gpu-a100-05,A100,2.8,5.0,68.8,37.7,2.1,idle,us-east-1,2.1
2024-01-24 02:00:00,gpu-a100-06,A100,2.0,5.0,64.8,33.4,2.1,idle,us-east-1,2.1
2024-01-24 02:00:00,gpu-a100-07,A100,2.0,5.0,50.6,28.0,2.1,idle,us-east-1,2.1
2024-01-24 02:00:00,gpu-a100-08,A100,0.0,5.0,54.5,34.0,2.1,maintenance,us-east-1,2.1
2024-01-24 02:00:00,gpu-v100-01,V100,3.8,5.0,60.8,33.9,1.43,idle,us-east-1,1.43
2024-01-24 02:00:00,gpu-v100-02,V100,8.2,5.0,71.1,43.2,1.43,idle,us-east-1,1.43
2024-01-24 02:00:00,gpu-v100-03,V100,2.0,5.0,51.1,36.1,1.43,idle,us-east-1,1.43
2024-01-24 02:00:00,gpu-v100-04,V100,4.3,5.0,49.4,33.3,1.43,idle,us-east-1,1.43
2024-01-24 02:00:00,gpu-v100-05,V100,2.0,5.8,50.4,35.3,1.43,idle,us-east-1,1.43
2024-01-24 02:00:00,gpu-v100-06,V100,2.0,5.0,53.0,35.0,1.43,idle,us-east-1,1.43
2024-01-24 02:00:00,gpu-v100-07,V100,2.0,5.0,49.9,34.8,1.43,idle,us-east-1,1.43
2024-01-24 02:00:00,gpu-v100-08,V100,5.8,9.8,72.2,36.5,1.43,idle,us-east-1,1.43
2024-01-24 03:00:00,gpu-a100-01,A100,20.1,15.7,123.9,40.1,2.1,idle,us-east-1,2.1
2024-01-24 03:00:00,gpu-a100-02,A100,2.0,5.0,60.1,32.8,2.1,idle,us-east-1,2.1
2024-01-24 03:00:00,gpu-a100-03,A100,7.5,15.0,70.7,35.6,2.1,idle,us-east-1,2.1
2024-01-24 03:00:00,gpu-a100-04,A100,4.9,5.0,75.4,35.9,2.1,idle,us-east-1,2.1
2024-01-24 03:00:00,gpu-a100-05,A100,9.5,5.0,87.4,39.2,2.1,idle,us-east-1,2.1
2024-01-24 03:00:00,gpu-a100-06,A100,2.0,12.2,55.4,32.0,2.1,idle,us-east-1,2.1
2024-01-24 03:00:00,gpu-a100-07,A100,4.5,5.0,74.5,36.1,2.1,idle,us-east-1,2.1
2024-01-24 03:00:00,gpu-a100-08,A100,2.0,5.0,60.8,35.7,2.1,idle,us-east-1,2.1
2024-01-24 03:00:00,gpu-v100-01,V100,6.6,14.0,62.5,36.4,1.43,idle,us-east-1,1.43
2024-01-24 03:00:00,gpu-v100-02,V100,9.6,11.9,65.8,33.5,1.43,idle,us-east-1,1.43
2024-01-24 03:00:00,gpu-v100-03,V100,2.0,5.0,41.3,34.6,1.43,idle,us-east-1,1.43
2024-01-24 03:00:00,gpu-v100-04,V100,2.0,12.8,46.8,31.9,1.43,idle,us-east-1,1.43
2024-01-24 03:00:00,gpu-v100-05,V100,2.0,5.0,47.1,34.1,1.43,idle,us-east-1,1.43
2024-01-24 03:00:00,gpu-v100-06,V100,2.0,5.0,47.1,29.2,1.43,idle,us-east-1,1.43
2024-01-24 03:00:00,gpu-v100-07,V100,3.5,5.7,59.9,30.4,1.43,idle,us-east-1,1.43
2024-01-24 03:00:00,gpu-v100-08,V100,2.0,14.1,50.1,39.1,1.43,idle,us-east-1,1.43
2024-01-24 04:00:00,gpu-a100-01,A100,2.0,5.0,76.1,34.6,2.1,idle,us-east-1,2.1
2024-01-24 04:00:00,gpu-a100-02,A100,2.0,5.0,57.2,29.1,2.1,idle,us-east-1,2.1
2024-01-24 04:00:00,gpu-a100-03,A100,8.6,5.5,92.8,37.1,2.1,idle,us-east-1,2.1
2024-01-24 04:00:00,gpu-a100-04,A100,2.0,5.0,67.3,34.4,2.1,idle,us-east-1,2.1
2024-01-24 04:00:00,gpu-a100-05,A100,32.8,33.7,145.4,52.8,2.1,inference,us-east-1,2.1
2024-01-24 04:00:00,gpu-a100-06,A100,2.0,5.0,74.1,38.1,2.1,idle,us-east-1,2.1
2024-01-24 04:00:00,gpu-a100-07,A100,5.3,10.6,83.9,33.0,2.1,idle,us-east-1,2.1
2024-01-24 04:00:00,gpu-a100-08,A100,5.8,9.9,72.5,39.4,2.1,idle,us-east-1,2.1
2024-01-24 04:00:00,gpu-v100-01,V100,7.9,5.0,67.7,40.2,1.43,idle,us-east-1,1.43
2024-01-24 04:00:00,gpu-v100-02,V100,8.9,8.9,64.9,40.3,1.43,idle,us-east-1,1.43
2024-01-24 04:00:00,gpu-v100-03,V100,2.0,6.4,53.9,30.8,1.43,idle,us-east-1,1.43
2024-01-24 04:00:00,gpu-v100-04,V100,2.0,5.0,55.6,29.9,1.43,idle,us-east-1,1.43
2024-01-24 04:00:00,gpu-v100-05,V100,2.1,7.2,48.5,30.8,1.43,idle,us-east-1,1.43
2024-01-24 04:00:00,gpu-v100-06,V100,2.0,5.0,50.5,34.3,1.43,idle,us-east-1,1.43
